0	Сакраменто, САЩ	Почетно консулство					38.5688, -121.4261	Брукс Олсън (Brooks Ohlson)<br/>гр. Сакраменто, консулски окръг – щат Северна Калифорния Brooks D. Ohlson World Trade Center, Northern California Chapter 917 Seventh St. Sacramento, CA 95814, 1410 Ethan Way, Sacramento, CA 95825, тел.: (916) 563-3222, ф.: (916) 563-3264, ohlsonb@losrios.edu (към окт. 2008 г.) тел. (001) (916) 447-9827, ф. (001) (916) 443-2672, e-mail: bohlson@norcalwtc.org 					
0	Сан Марино, Сан Марино	Почетно консулство					43.93653, 12.44673	Д-р Джанфранко Сантолини (Dott./Dr. Gianfranco Santolini)<br/>гр. Сан Марино, консулски окръг - територията на Република Сан Марино Dott. Gianfranco Santolini Consolato Onorario per la Repubblica di San Marino P.O.Box 47890 Piazza della Libertà, 8 San Marino тел.: (0039) (054) 987-91-82, e-mail: cristinasantolini@omniway.sm, Via Giovanni da Lgnano, 47890 San Marino, тел.: (0039) (010) 570-41-09, ф.: (0039) (010) 541-195					
0	Сеул, Корея	Почетно консулство					37.49748, 127.03013	Ким Хи-Юн (Kim Hi-Yong) <br/>гр. Сеул, консулски окръг – Сеул Mr. Kim Hi-Yong Tong Yang Moolsan Co. Ltd., KTB Network B/D, 12 floor, 826 824-14 Yeoksan-dong, Kangnam-gu, Seoul, Republic of Korea, C.P.O. Box 2270, тел.: (0822) 346-63-300, ф.: (0822) 346-63-330, e-mail: khy@tym.co.kr					
0	Силкеборг, Дания	Почетно консулство					56.16755, 9.54826	Йеспер Вестергорд Хансен<br/>гр. Силкеборг, консулски окръг – Южна Ютландия, обхващащ областите Фюн, Рибе, Южна Ютландия, Вайле и община Силкеборг – област Орхус; Jesper Vestergaard Hansen Tvaergade 15 A, P.O.Box 827, DK-8600 Silkeborg, Denmark; тел.: (0045) 8681-3888; факс: (0045) 8681-3114; мобилен: (0045) 4019-3885; е-mail: deg@dega.dk, Jesper.v.hansendk@mail.dk					
0	Талин, Естония	Почетно консулство					59.42832, 24.70396	Хайки Краних<br/>гр. Талин (Tallinn), консулски окръг – територията на Република Естония Mustamäe tee 4, 10621 Tallinn; Тел.: (00372) (5) 073-734, (00372) 611-58-43 (към 04.11.2008 г.); e-mail: heiki@kranich.ee					
0	Текирдаг, Турция	Почетно консулство		1090	487	518	40.9831, 27.5163	Джемалеттин Услу (Cemalettin Uslu)<br/>гр. Текирдаг, консулски окръг – областите Текирдаг, Чанаккале и Къркларели Cemalettin Uslu Tekirdağa, Fahri konsolosluk Turgut mahallesi, Rihtim caddesi, 13/12 or Cum. Meydani Belediye Cad. Oral Pasaji 27, Tekirdağa Turkiye тел./ф.: (0090) (282) 261-94-87 Zidanati Cad. Konukserver iş Merkezi Kat: 1 Edirne тел./ф.: (0090) (284) 214-72-21 Ismail Cin is Merkezi (2.Noter Üzeri) 26 Kat 2 Çorlu тел./ф.: (0090) (282) 651-85-82, (мобилен) (0090) (533) 690-91-92, e-mail: c.uslu@hotmail.com 					
0	Тел Авив, Израел	Почетно консулство					32.05504, 34.86900	Марсел Самуелов<br/>гр. Тел Авив, консулски окръг – Тел Авив и района Гуш Дан Мони Леон Бар (Moni Leon Barr, Moni Shlomo Barr – във формуляра за срещата на поч. консули на 14-16.1.2009 г.) гр. Еърпорт (Airport City), консулски окръг – Южен Израел; (Southern Israel), (мобилен) (00972)547 33 23 39 Hadagan St. 17 Savyon, Israel, тел.: (00972) (3) 535-13-95 (дом.), (служ.) (00972) (3) 935-00-70, ф.: (00972) (3) 935-01-70, (мобилен) (00972) 547-332-339					
0	Торино, Италия	Почетно консулство					45.06713, 7.6652	Д-р Джовани Сторнело (Dr. Giovanni Stornello)<br/>гр. Торино, консулски окръг – област Пиемонте (Piemonte) Dott. Giovanni Stornello Consolato Onorario della Repubblica di Bulgaria per il Piemonte e la Valle D’Aosta Corso Vittorio Emanuele II, 111-10100 Torino тел.: (0039) (011) 538-166, (0039) (011) 543-8833 (към 22.10.2008 г.), ф.: (0039) (011) 517-6647, e-mail: gstornello@eurost.191.it 					
0	Тревизо, Италия	Почетно консулство					45.66571, 12.23092	Д-р Джорджо де Фавери (Dr. Giorgio De Faveri)<br/>гр. Тревизо, консулски окръг – област Венето (Veneto) Dott. Giorgio de Faveri Consolato Onorario della Repubblica di Bulgaria per la Regione Veneto Viale Appiani, 11-31100 Treviso тел.: (0039) (0422) 234-907, ф.: (0039) (0422) 431-593, e-mail: giodetfav@tin.it, defaveri@tin.it					
0	Уиндхук, Намибия	Почетно консулство					-22.5643, 17.0673	Арх. Михаил Николов Михайлов (Mihail Nikolov Mihaylov)<br/>гр. Уиндхук (Windhoek), консулски окръг – територията на Република Намибия 17, Bach Str., P.O. Box 24449, Windhoek, Namibia, тел./ф.: (0026461) 24-63-33, (мобилен) (0026481) 269 26 55, (0895) 84-51-84					
0	Филаделфия, САЩ	Почетно консулство					39.9190, -75.3921	Стивън Мак Юън (Stephen J. Mcewen, Jr.)<br/>гр. Филаделфия, консулски окръг – щат Пенсилвания Stephen J. McEwen, Jr., Delaware County Court House 201 West Front Street Media, PA 19063-2708 тел.: (001) (610) 891-4000, e-mail: webmaster@superior.court.state.pa.us; тел.: (001) (610) 565-9191, ф.: (001) (610) 656-9385, stephen.McEwen@pacourts.us (към окт. 2008 г.)					
0	Флорианополис, Бразилия	Почетно консулство					-27.59649, -48.54538	Ренато Илиефф<br/>гр. Флорианополис, консулски окръг – щатите Санта Катарина и Рио Гранде до Сул; Av. Ercilio Lus 917 – Centro 88020-001 Florianópolis – Santa Catarina; тел.: (0055) (48) 223-3395/998-28-448/4734444; e-mail: ilieff@ig.com.br					
0	Фукуока, Япония	Почетно консулство					33.5900, 130.4237	Шиничи Мунемаса (Shinichi Munemasa)<br/>гр. Фукуока (Fukuoka), консулски окръг – 12 префектури на островите Кюшу и Окинава (Kyushu-Okinawa) и Шикоку (Shikoku) в Югозападна Япония: Kagawa, Tokushima, Kochi, Ehime, Fukuoka, Saga, Nagasaki, Kumamoto, Oita, Miyazaki, Kagoshima и Okinawa Mr. Shinichi Munemasa Sanix Incorporated 2-1-23 Hakataeki-higashi, Hakata-ku Fukuoka-shi, Fukuoka prefecture 812-0013 Japan служ. тел. (0081) (92) 436 8842, ф. (0081) (92) 436 8812, e-mail: postmaster@sanix.co.jp					
0	Хайдерабад, Индия	Почетно консулство					17.4263, 78.5340	Д-р Ядугири Киран Кумар (Dr. Yadugiri Kiran Kumar)<br/>гр. Хайдерабад; консулски окръг – територията на индийския щат Андра Прадеш; 50-B, Journalist Colony; Near Apollo Cross, Film Nagar; Jubilee Hills; Hyderabad – 500 096, Andhra Pradesh; India; Tel:   +91 40 6613 5000, +91 40 6613 6000; Fax:   +91 40 6613 9000; E-mail: drykiron@gmail.com					
0	Хамбург, Германия	Почетно консулство		437			53.55218, 9.99758	Проф. д-р Герд-Винанд Имайер<br/>гр. Хамбург, консулски окръг - федерални провинции Хамбург, Шлезвиг-Холщайн, Долна Саксония и Бремен; Alstertor 15, 20095 Hamburg; Neue Rabenstrasse 28 Bundesrepublik Deutschland; тел.: (0049) (40) 410-35-12/411-91-204; факс.: (0049) (40) 413-53-528; мобилен: (0049) (171) 324-11-35; Frau Grell; факс: (0040) 413-53-528; мобилен: (0040) (0171) 324-11-35 (към 22.10.2008 г.)					
0	Цюрих, Швейцария	Почетно консулство		313	184	171	47.37409, 8.54335	Д-р Феликс Фишер (Dr. Felix Fischer)<br/>гр. Цюрих, консулски окръг – кантоните Цюрих, Базел-град, Базел-област, Солотурн, Ааргау, Шафхаузен, Тургау, Санкт Гален, Апенцел-Аусерроден, Апенцел-Инерроден Dr.Felix Fischer Rechtsanwalt Honorarkonsul der Republik Bulgarien Limmatquai 94 CH-8023 Zürich, Suisse тел.: (0041) (44) 711-71-71 ф.: (0041) (44) 711-71-11, e-mail: fischer@bodmerfischer.ch 					
0	Ялеруп, Дания	Почетно консулство					57.1689, 10.1464	Оле Кристенсен<br/>гр. Ялеруп, консулски окръг – Северна Ютландия, обхващащ областите Виборг, Рингкьобинг и Орхус, с изключение на община Силкеборг; тел.: (0045) 98-28-21-11; факс: (0045) 98-28-30-21; мобилен: (0045) (40) 16-48-11; e-mail: info@hydro-x.com					
9	Австралия, Канбера	Посолство		26	24	21	-35.35840, 149.10807	Адрес:ул. „Пиндари кресънт” № 29, квартал О’Мали<br/>Canberra, Australia<br/>тел.:+61 2 62869700 и +61 2 62869877<br/>Fax: 061/2/62869600<br/>e-mail:Embassy.Canberra@mfa.bg					
10	Виена, Австрия	Посолство	465	1333	894	777	48.231890444121,16.337185147603	Schwindgasse 8, 1040 Wien Osterreich<br/>(0043-1) 505-31-13	505-25-57	 505-64-44 Fax: (00431) 505-14-23 e-mail: Embassy.Vienna@mfa.bg			
11	Тирана, Албания	Посолство		90	80	43	41.355922736497,19.829505894744	Ул. "Скендърбег" № 12<br/>Република Албания, Тирана<br/>тел.: + 355 4 22 33 155	 + 355 4 22 32 906 Fax: + 355 4 22 32 272 e-mail:Embassy.Tirana@mfa.bg				
12	Алжир, Алжир	Посолство		30	46	35	36.835208114079,3.0970586011816	Адрес: 13, bd Colonel Bougara, Alger - centre<br/>тел.: 00 213 21/23 00 14, 00 213 21/23 01 21<br/>Fax: 00 213 21/23 05 33<br/>e-mail: Embassy.Algiers@mfa.bg					
13	Луанда, Ангола	Посолство					22.218303730422,113.4666031476	42-44 Fernao Mendes Pinto Street<br/> P.O.Box 2260<br/> Tel: (+244 2) 32 40 94<br/> Fax: (+244 2) 32 42 13<br/> E-mail:bulgembluanda@yahoo.com					
14	Буенос Айрес, Аржентина	Посолство			37	30	-34.55915, -58.44677	Адрес: улица "Маршал Антонио Хосе де Сукре" № 1568 ( квартал "Белграно") , пощенски <br/>код C 1428 DUT, гр. Буенос Айрес, Република Аржентина <br/>тел.: ( 00 54 11 ) 4781 - 86 - 44 и 4786 - 62 - 73 <br/>Fax: ( 00 54 11 ) 4781 - 12 - 14 <br/>e-mail: Embassy.BuenosAires@mfa.bg					
15	Ереван, Армения	Посолство					40.113398078424,44.580415854058	16 Sofia str., Nor Aresh<br/> Тел.: 00374 10 458 233<br/> Факс: 00374 10 454 602<br/> E-mail:Embassy.Yerevan@mfa.bg					
16	Кабул, Афганистан	Посолство	111	154	214	136	34.508944258319,69.251689334421	Адрес: Kabul, Wazir Akbar Khan Mina, Str.15<br/>тел.: 0093 202 103 148	 0093 707 826 262 Fax: 0093 202 101 089 e-mail: Embassy.Kabul@mfa.bg				
17	Минск, Беларус	Посолство					220030 53.90421, 27.55420	Адрес: 220030 код, Минск, Република Беларус<br/>пл. "Свобода" 11, 1 ет.<br/>тел.: 00 375 17 328 65 58	 00 375 17 328 65 61 Fax: 00 375 17 328 65 59 e-mail: Embassy.Minsk@mfa.bg				
18	Брюксел, Белгия	Посолство	558	1989	1132	885	50.803346723796,4.3829036934538	<br/>58, Avenue Hamoir, 1180 Uccle Bruxelles, Royaume de Belgique<br/>Tел. - централа: (0032 2) 374 59 63, 375 70 81<br/>E-mail: Embassy.Brussels@mfa.bg<br/>URL: www.bulgaria.be					
19	Бразилия, Бразилия	Посолство					-15.7932, -47.8746	Адрес: SEN 8 - Asa Norte<br/>Bras�lia - DF<br/>CEP 70800-911<br/>Бразилия, DF, ФР Бразилия<br/>Тел.: (005561) 3223-6193, 3223-9849<br/>Факс: (005561) 3323-3285<br/>e-mail: Embassy.Brasilia@mfa.bg					
20	Лондон, Великобритания	Посолство	849	6741	1409	1356	51.580638552146,-0.18878293694628	Адрес: 186-188 Queen's Gate, London SW7 5HL<br/>тел.: 0044 2075849400, 0044 2075849433, 0044 2075813144<br/>Fax: 0044 2075844948<br/>e-mail: Embassy.London@mfa.bg<br/>Консулска служба:<br/>Тел.: 0044 2075849379, 0044 2075849400, 0044 2075849433, 0044 2075813144<br/>Индивидуални запитвания: 0044 2075893763 (13.00 ч. - 15.00 ч.)<br/>E-mail: Embassy.London@mfa.bg					
22	Ханой, Виетнам	Посолство					20.9829, 105.8497	Адрес: Ул. Нуй Чук № 5<br/>P.O. Box 10<br/>тел.: (0084 4) 38-45-29-08<br/>Fax: (0084 4) 38-46-08-56<br/>e-mail: Embassy.Hanoi@mfa.bg					
23	Акра, Гана	Посолство					5.6623360809522,-0.25362721734421	3 Kakramadu Road, East Cantonments, Accra, <br/> P.O.Box 3193<br/> Tel: (00233 21) 77-24-04<br/> Fax: (00233 21) 77-42-31<br/> E-mail:.					
24	Берлин, Германия	Посолство	392	1235	804	588	52.556530065495,13.388661450373	Адрес:Mauerstra?e 11, 10117 Berlin<br/>тел.: 030-201 09 22 (26)<br/>Fax: 030-208 68 38 <br/>e-mail: Embassy.Berlin@mfa.bg<br/>Консулска служба<br/>(030) 206 48 935	 206 48 936 Телефон при неотложни спешни случаи - след 20.00 часа и в събота, неделя и празнични дни: 0049 176 12299190				
25	Тбилиси, Грузия	Посолство			35	35	41.63805977242,44.877626916152	EMBASSY OF THE REPUBLIC OF BULGARIA IN<br/>GEORGIA, TBILISI<br/>Vakhtang Gorgasali str. ,exit № 15, 0105 Tbilisi<br/>tel: + 995 32 2910194 , 910195<br/>fax: + 995 32 2910270<br/>e-mail: bgembassy.georgia@gol.ge bgembassy.georgia@gol.ge<br/>e-mail: Embassy.Tbilisi@mfa.bg					
26	Атина, Гърция	Посолство					38.01283, 23.72425	Адрес: Палео Психико, ул. "Стратигу Калари" 33А, Атина, п.к. 15452<br/>тел.: 0030 210 6748 105/108<br/>Fax: 0030 210 6748 130<br/>e-mail:Embassy.Athens@mfa.bg					
27	Копенхаген, Дания	Посолство	89	548	270	195	55.76000, 12.56536	Embassy of the Republic of Bulgaria <br/>Gamlehave Alle 7, 2920 Charlottenlund <br/>Copenhagen <br/>DENMARK <br/>тел.: (+45) 39 642484 и (+45) 39 633872, факс: (+45) 39 634923<br/>e-mail: Embassy.Copenhagen@mfa.bg<br/>По консулски въпроси: Embassy.Copenhagen@mfa.bg<br/>По търговски въпроси: тел. + 45 41 27 80 14					
28	Кайро, Египет	Посолство					30.0636, 31.2171	Посолство на Република България, Кайро, Египет <br/><br/>EGYPT, CAIRO<br/>6 El Malek El Afdal Street, Zamalek<br/>тел.: 0020 2 27-363-025<br/>факс: 0020 2 27-363-826<br/>E-mail: Embassy.Cairo@mfa.bg					
30	Адис Абеба, Етиопия	Посолство					9.0221, 38.7469	Адрес: Bole KK, Kebele 04/06/07<br/>Tel. 0025116610032<br/>Fax 0025116616270<br/>e-mail:Embassy.AddisAbaba@mfa.bg					
31	Хараре, Зимбабве	Посолство					-17.845257048935,31.112457716541	Адрес: Ул. Маасдорп № 15, Александра Парк, Хараре<br/>Тел. 00263 4 799 761<br/>Факс. 00263 4 799 762<br/>Е-мейл: .					
32	Делхи, Индия	Посолство					28.637900069045,77.261709300159	Адрес: 16/17 Chandragupta Marg<br/>Chanakyapuri, New Delhi - 110021<br/>тел.: 0091 11 26115549	 0091 11 26115551	 0091 11 24108048 Fax: 0091 11 26876190 e-mail:Embassy.Delhi@mfa.bg			
33	Джакарта, Индонезия	Посолство					-6.2687696693658,106.85430058303	Адрес: Индонезия, 10310 Джакарта, Централна Джакарта, район Ментенг, ул. Имам Бонжол, № 34-36<br/>тел.: ( +62 21) 390 40 48	 3913130 Fax: ( +62 21) 390 40 49 e-mail:Embassy.Jakarta@mfa.bg				
34	Техеран, Иран	Посолство		42	40	19	35.730987201247,51.469448761149	Адрес: град Техеран, <br/>хиабан-е "Вали-йе аср", хиабан-е "Таванир" ("Шахид д-р Аббаспур"), куче-йе "Незами-йе Ганджави" № 40<br/>Пощенски адрес: P.O.B. - 11155-1451<br/>Пощенски код: 1434894384<br/>тел.: (009821) 8877-5662	 (009821) 8877-5037 Fax: (009821) 8877-9680 e-mail: Embassy.Tehran@mfa.bg				
35	Дъблин, Ирландия	Посолство	126	439	247	211	53.33059, -6.24704	Адрес: 22 Бърлингтън Роуд, Болсбридж, Дъблин 4, Ирландия<br/>тел.: +353 1 660 32 93, +353 1 660 30 22<br/>Fax: +353 1 660 39 15<br/>e-mail: Embassy.Dublin@mfa.bg					
36	Мадрид, Испания	Посолство	690	2285	924	971	40.463385215114,-3.7600911111422	Адрес: Travesia de Santa Maria Magdalena № 15<br/>Madrid 28016, Espana<br/>Тел.: +34 913 455 761, Тел.: +34 913 456 651, Тел.: +34 913 597 611<br/>Тел: : +34 913 598 300- консулски въпроси<br/>Факс: +34 913 591 201<br/>E-mail: Embassy.Madrid@mfa.bg					
37	Сана, Йемен	Посолство					15.30115, 44.19688	Адрес:P.O.Box 1518<br/>Area "Asr", 4 th Str., Residence No5<br/>Sana'a , Yemen<br/>тел.: ++ 967 1 208469	 ++ 967 1 206164	 ++ 967 1 208469 Fax: ++ 967 1 207924 e-mail:Embassy.Sanaa@mfa.bg			
38	Аман, Йордания	Посолство					31.9570, 35.9455	Адрес: П.K.: 95 05 78, Ул. "Мусeл" № 7<br/>11 195 Аман<br/>Хашемитско кралство Йордания<br/>тел.: 00962 6 553 93 92	 00962 6 552 93 91 Fax: 00962 6 553 93 93 e-mail: Embassy.Amman@mfa.bg Телефон на консулската служба: 00962 6 552 93 91				
39	Пном Пен, Камбоджа	Посолство					11.652505614092,104.82952913891	Адрес: Norodom Blvd. N- 227 / 229<br/>Тел.: + 855 23 217 504<br/>Факс: + 855 23 212 792<br/>E-mail: Embassy.Phnompenh@mfa.bg					
40	Отава, Канада	Посолство		199	110	95	45.461193782312,-75.730296915677	Адрес: 325 Stewart Street, Ottawa, Ontario, K1N 6K5, Canada<br/>тел.: 001- 613 789 3215 <br/>e-mail: Embassy.Ottawa@mfa.bg					
41	Доха, Катар	Посолство			57	53	25.3183, 51.5210	Адрес на посолството: <br/>P.O. Box 23812, Doha, State of Qatar<br/>Dafna, West Bay<br/>Ezdan Hotel and Suites,<br/>Tower 4, 1st Floor, Office 123<br/>Tel.: (+974) 44120023, Fax.: (+974) 44120024, Email: Embassy.Doha@mfa.bg<br/>Работно време на посолството: 08.00 - 14.30 ч. (неделя до четвъртък)					
42	Никозия, Кипър	Посолство	188	1153	586	661	35.092643686543,33.378334134364	Адрес: Кипър, <br/>гр. Никозия, кв. Енгоми - 2406.<br/>ул. "Константину Палеологу" № 13, <br/>тел.: (+357) 22 67 27 40	 22 67-24-86 Fax: (+357) 22 67 65 98 e-mail: Embassy.Nicosia@mfa.bg				
43	Пекин, Китай	Посолство	23	50	50	42	39.94874854747,116.3495591674	Адрес:"XIU SHUI BEI JIE" № 4, BEIJING 100600, CHINA<br/>тел.: (0086 10) 6532-19-16	 (0086 10) 6532-19-46	(00359 2) 402-88-15 Fax: (0086 10) 6532-45-02 Консулска информация: (0086 10) 6532-77-93 (0086 10) 6532-77-94 e-mail: Embassy.Beijing@mfa.bg			
44	Сеул, Корея	Посолство		24	30	27	37.53495,127.00946	Адрес: 723-42, Hannam 2-dong, Yongsang-ku,<br/>Seoul 140-894, Republic of Korea <br/>тел.: (+82-2) 794-8625/6 <br/>Fax: (+82-2) 794-8627<br/>e-mail:Embassy.Seoul@mfa.bg					
45	Хавана, Куба	Посолство					23.1170,-82.3886	Calle "B" №252, Entre 11 y 13, Vedado, La Habana 4<br/> Тел.: (+53 7) 8333125<br/> Тел.: (+53 7) 8333126<br/> Факс: (+53 7) 8333297<br/> E-mail: Embassy.Havana@mfa.bg					
46	Кувейт, Кувейт	Посолство		123	78	72	29.3199, 48.0239	Адрес: P.O.Box 12090 - Shamia 71651<br/>Kuwait, Jabriya, Area 11, Str.1, (H. 272)<br/>Tel.:(00965) 253 144 58/59<br/>Fax: (00965) 253 214 53<br/>E-mail: Embassy.Kuwait@mfa.bg					
47	Триполи, Либия	Посолство		124			32.8855, 13.1952	Адрес: Ул. "Салма Бен Ал-Укуа", Район - Бен Ашур<br/>тел.: 00218 21 360-99-88	 00218 21 360-56-25 Fax: 00218 21 360-99-90 e-mail: Embassy.Tripoli@mfa.bg				
48	Бейрут, Ливан	Посолство		41	82	48	51.522142417113,-0.13443624887179	Адрес: Embassy of the Republic of Bulgaria in Lebanon, Beirut, <br/>Mount Lebanon, Hazmieh, Mar Takla, sector 6, st 44., POB 11-6544<br/>тел.: 00961 5 452 883	 00961 5 453 658. Fax: 00961 5 452 892, 00961 5 452 949 e-mail: Embassy.Beirut@mfa.bg				
49	Скопие, Македония	Посолство	81	180	108	106	42.058002216099,21.420976582515	Адрес: Скопие, ул. "Златко Шнайдер" № 3<br/>тел.: 00389 2/ 3 229 444	 3 246 491	 3 246 494 Fax: 00389 2/ 3 246 493 e-mail:Embassy.Skopje@mfa.bg			
50	Рабат, Мароко	Посолство		57	52	59	33.928144501408,-6.8614328887231	Адрес: Rabat 4, Avenue Ahmed Liyzidi (Ex Meknes), B.P.1301<br/>тел.: (+ 212 537) 76 54 77	 (+ 212 537) 76 40 82 Fax: (+ 212 537) 76 32 01 e-mail: Embassy.Rabat@mfa.bg				
51	Мексико, Мексико	Посолство			31	28	19.384433206157,-99.254472426172	Адрес: Paseo de la Reforma 1990<br/>Col. Lomas de Chapultepec<br/>Del. Miguel Hidalgo<br/>c.p. 11000, Mexico D.F.<br/>тел.: (0052 55) 5596 3283, (0052 55) 5596 3295<br/>Fax: (0052 55) 55961012<br/>e-mail: Embassy.Mexico@mfa.bg <br/>					
52	Кишинев, Молдова	Посолство		351	345	282	46.987905727336,28.867539357221	Адрес: Посолство MD 2012, Кишинев, ул. Букурещ № 92<br/>Консулска служба: MD 2012, Кишинев, ул. Михай Еминеску № 4<br/>тел.: 00 373 22 23 89 10	 00 373 22 23 79 83 Консулска служба - 00 373 22 22 36 72 Fax: 00 373 22 23 79 78 Консулска служба: 00 373 22 36 70 e-mail: Embassy.Chisinau@mfa.bg				
53	Улан Батор, Монголия	Посолство					47.834866190276,106.948667391	Адрес: Ул. Олимпик № 8, Улан Батор 13, <br/>п. к. 702<br/>тел.: 00976 11 322 259<br/>Fax: 00976 11 322 841<br/>e-mail:Embassy.UlanBator@mfa.bg					
54	Абуджа, Нигерия	Посолство		37	37	34	9.0168842932053,7.5581722593208	Адрес: Ул. Ефрат № 10, Майтама, Абуджа<br/>тел.: 00234 9 413 00 35	 00234 8033078579	 00234 8033078578 Fax: 00234 9 413 27 41 e-mail на Посолството : Embassy.Abuja@mfa.bg e-mail на конс.служба :Embassy.Abuja@mfa.bg			
55	Осло, Норвегия	Посолство					59.916299091064,10.68942322384	Адрес: Tidemandsgate 11, 0244 Oslo<br/>тел.: + 47/22 55 40 40<br/>Fax: + 47/22 55 40 24<br/>e-mail: Embassy.Oslo@mfa.bg					
56	Исламабад, Пакистан	Посолство					33.7213, 73.0974	Адрес: Plot 6-11 Diplomatic Enclave Ramna-5<br/>Тел.: (0092 51) 227 91 96<br/>Тел.: (0092 51) 227 91 97<br/>Факс: (0092 51) 227 91 95<br/>E-mail: Embassy.Islamabad@mfa.bg					
57	Варшава, Полша	Посолство	87	145	128	98	52.151636384895,20.937612472797	Адрес:Ambasada Republiki Bulgarii<br/>Al. Ujazdowskie 33/35<br/>00-540 Warszawa<br/>Poland<br/>тел.: 0048 22 629-40-71 до 75 вкл.<br/>Fax: 0048 22 628-22-71<br/>e-mail:Embassy.Warsaw@mfa.bg					
58	Лисабон, Португалия	Посолство	100	287	186	166	38.647814371983,-9.1261295998974	Адрес: ул. "Сакраменто а Лапа", № 31, 1200-792 Лисабон, Португалия<br/>тел.: (+351) 213 976 364	 (+351) 213 976 367 Fax: (+351) 213 979 272 e-mail: Embassy.Lisbon@mfa.bg Дежурен мобилен телефон за спешни случаи, след работно време и в почивни и празнични дни. 00351 933 611 337				
59	Букурещ, Румъния	Посолство	83	173	77	78	44.362437561748,26.024618585982	Адрес: гр. Букурещ, ул. "Рабат" № 5.<br/>Консулска служба: гр. Букурещ, ул. "Василе Ласкар" № 32.<br/>тел.: 004021/230 21 50	 230 21 59	 Fax: 00421/230 7654	 e-mail:Embassy.Bucharest@mfa.bg Консулска служба: Телефон: 004021/318 7978	 факс: 318 7979	
60	Москва, Русия	Посолство	109	370	275	263	55.686627070399,37.566804525556	Адрес: ул. "Мосфильмовская", 66<br/>тел.: (+7 499) 143-90-22 <br/>143-90-23<br/>Fax: (+7 495) 232-33-02<br/>e-mail: Embassy.Moscow@mfa.bg					
61	Вашингтон, САЩ	Посолство		469	243	148	38.9124, -77.0486	Адрес: УЛ. "22" №1621, СЕВЕРОЗАПАД<br/>ГР. Вашингтон, ОКРЪГ КОЛУМБИЯ, П. КОД 20008<br/>САЩ<br/>тел.: +1 202 387 0174<br/>Fax: +1 202 234 7973<br/>e-mail: Embassy.Washington@mfa.bg					
62	Дамаск, Сирия	Посолство		61	61	58	33.413563720241,36.329399184209	Адрес: Дамаск, Салхия, улица "Пакистан" № 8, пощенска кутия № 2732<br/>тел.: 0096311 4454039	  00963114413128 Fax: 0096311 4419854 e-mail: Embassy.Damascus@mfa.bg				
63	Братислава, Словакия	Посолство	66	132	112	75	48.126111744047,17.078225347577	Адрес: 811 06 Братислава, Словакия<br/>ул."Кузманихо" 1<br/>тел.:+421 2/544 15 308<br/>Fax: +421 2/544 12 404<br/>e-mail: Embassy.Bratislava@mfa.bg					
64	Любляна, Словения	Посолство		106	45	40	46.007517941337,14.502865434323	Адрес: Словения, 1000 Любляна, ул. "Опекарска цеста" 35<br/>тел.: 00 386 1 28 32 899	00 386 1 28 32 900 факс: 00 386 1 28 32 901 елетронна поща: Embassy.Ljubljana@mfa.bg				
66	Тунис, Тунис	Посолство		28	51	25	36.83082, 10.17707	Адрес: 5 Rue Ryhane, Cite Mahrajene, Tunis 1082<br/>тел.: +216 71 800 980 / +216 71 798 962<br/>Fax: +216 71 791 667<br/>e-mail: Embassy.Tunis@mfa.bg					
67	Анкара, Турция	Посолство	36	1172	152	221	39.89940, 32.86056	Адрес: гр. Анкара, 06680 Каваклъдере, бул. "Ататюрк" № 124<br/>тел.: + 90 312 467 20 71, + 90 312 427 51 42<br/>Fax: + 90 312 467 25 74 <br/>e-mail: Embassy.Ankara@mfa.bg					
68	Ташкент, Узбекистан	Посолство					41.254763693644,69.19590912964	Адрес: Узбекистан, гр.Ташкент 100031, ул. "Ракатбоши" 52 (бивш. "Шпилкова")<br/>тел.: (998 71) 256 48 88<br/>Fax: (998 71) 120 33 73<br/>e-mail:Embassy.Tashkent@mfa.bg					
69	Киев, Украйна	Посолство	35	129	53	48	50.43730, 30.52519	АДРЕС: П.К. 01023, ГР.КИЕВ, УКРАЙНА<br/>УЛ. "ГОСПИТАЛЬНАЯ" № 1<br/>ТЕЛ 246 72 37	 246 76 72 ФАКС: 235 51 19	 ФАКС - КОНСУЛСКА СЛУЖБА - 234 99 29 е-mail: Embassy.Kiev@mfa.bg			
70	Будапеща, Унгария	Посолство	121	221	124	109	47.51201, 19.0742	Адрес: бул. Андраши № 115, 1062 Будапеща, Република Унгария<br/>тел.: 0036 1 322 08 24, 322 08 36, 342 37 38<br/>Fax: 0036 1 322 52 15<br/>e-mail: Embassy.Budapest@mfa.bg					
71	Хелзинки, Финландия	Посолство		107	119	96	60.088823958382,24.943609035902	Адрес:Kuusisaarentie 2 B, 00340 Helsinki<br/>тел.: + 358 9 458 40 55, 458 40 35<br/>Fax: + 358 9 458 45 50<br/>e-mail: Embassy.Helsinki@mfa.bg					
72	Париж, Франция	Посолство	674	1670	917	895	48.869414721951,2.2295504432775	Адрес: Ambassade de Bulgarie<br/>1, avenue Rapp<br/>75007 Paris <br/>тел.: 00 33 - 1 45 51 85 90<br/>Fax: 0033 - 1 45 51 18 68<br/> Embassy.Paris@mfa.bg<br/>					
